"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2008- 10- 30","738.50","757.50","778.30","733.00","114.34K","-2.06%"
"2008- 10- 29","754.00","747.10","775.30","736.00","117.90K","1.82%"
"2008- 10- 28","740.50","731.20","756.10","724.10","98.87K","-0.32%"
"2008- 10- 27","742.90","735.10","747.80","707.00","106.84K","1.73%"
"2008- 10- 24","730.30","724.70","750.40","681.00","143.87K","2.18%"
"2008- 10- 23","714.70","730.00","735.20","695.20","148.94K","-2.79%"
"2008- 10- 22","735.20","773.60","777.90","720.00","147.82K","-4.27%"
"2008- 10- 21","768.00","798.00","805.00","766.40","101.81K","-2.78%"
"2008- 10- 20","790.00","784.60","811.80","782.80","76.84K","0.29%"
"2008- 10- 17","787.70","807.40","816.90","772.20","104.71K","-2.09%"
"2008- 10- 16","804.50","851.00","852.10","786.70","140.79K","-4.11%"
"2008- 10- 15","839.00","837.90","859.20","833.10","94.98K","-0.06%"
"2008- 10- 14","839.50","835.20","857.40","833.60","94.69K","-0.36%"
"2008- 10- 13","842.50","855.80","875.00","824.50","107.71K","-1.92%"
"2008- 10- 10","859.00","915.20","936.30","829.00","214.11K","-3.10%"
"2008- 10- 09","886.50","910.20","929.00","882.90","105.01K","-2.21%"
"2008- 10- 08","906.50","890.90","924.90","880.10","171.46K","2.78%"
"2008- 10- 07","882.00","859.10","893.70","858.00","120.38K","1.82%"
"2008- 10- 06","866.20","836.00","879.00","828.40","133.33K","3.96%"
"2008- 10- 03","833.20","841.00","852.70","822.50","136.41K","-1.31%"
"2008- 10- 02","844.30","876.20","881.60","833.50","154.81K","-4.85%"
"2008- 10- 01","887.30","876.90","898.70","869.60","118.41K","0.74%"
"2008- 09- 30","880.80","911.00","920.20","860.10","143.01K","-1.52%"
"2008- 09- 29","894.40","878.00","932.00","872.20","181.99K","0.95%"
"2008- 09- 26","886.00","884.00","913.50","874.90","0.19K","0.68%"
"2008- 09- 25","880.00","887.50","893.50","870.00","0.10K","-1.43%"
"2008- 09- 24","892.80","890.00","902.60","877.00","0.24K","0.47%"
"2008- 09- 23","888.60","908.00","908.30","884.00","0.12K","-2.00%"
"2008- 09- 22","906.70","873.20","908.40","870.60","0.08K","5.08%"
"2008- 09- 19","862.90","853.90","876.00","828.70","0.10K","-3.61%"
"2008- 09- 18","895.20","878.30","907.20","839.20","0.10K","5.45%"
"2008- 09- 17","848.90","786.70","870.60","784.00","0.06K","8.99%"
"2008- 09- 16","778.90","789.00","789.00","777.70","0.02K","-0.81%"
"2008- 09- 15","785.30","776.50","785.50","772.00","0.01K","2.99%"
"2008- 09- 12","762.50","750.40","759.10","750.40","0.01K","2.56%"
"2008- 09- 11","743.50","744.50","745.00","743.50","0.01K","-2.24%"
"2008- 09- 10","760.50","778.70","778.70","765.00","0.00K","-3.71%"
"2008- 09- 09","789.80","789.40","791.30","780.70","0.02K","-1.31%"
"2008- 09- 08","800.30","812.70","817.20","800.10","0.04K","-0.04%"
"2008- 09- 05","800.60","798.10","821.40","797.90","0.21K","-0.07%"
"2008- 09- 04","801.20","810.80","813.20","803.30","0.01K","-0.62%"
"2008- 09- 03","806.20","798.10","808.20","798.10","0.03K","-0.28%"
"2008- 09- 02","808.50","808.90","809.50","805.20","0.00K","-2.96%"
"2008- 08- 29","833.20","833.20","833.20","833.20","84.37K","-0.48%"
"2008- 08- 28","837.20","832.00","849.70","830.50","133.62K","0.86%"
"2008- 08- 27","830.10","823.70","837.40","823.50","3.58K","0.72%"
"2008- 08- 26","824.20","824.00","831.90","808.10","7.44K","0.30%"
"2008- 08- 25","821.70","826.60","827.70","817.20","3.61K","-0.94%"
"2008- 08- 22","829.50","838.00","839.60","822.60","3.28K","-0.66%"
"2008- 08- 21","835.00","815.20","841.10","814.90","4.74K","2.78%"
"2008- 08- 20","812.40","819.20","820.00","801.60","4.75K","-0.07%"
"2008- 08- 19","813.00","800.40","819.00","784.20","6.29K","1.40%"
"2008- 08- 18","801.80","792.60","805.90","791.70","4.93K","1.70%"
"2008- 08- 15","788.40","808.50","808.80","774.00","7.38K","-2.75%"
"2008- 08- 14","810.70","828.90","838.90","806.80","7.59K","-2.04%"
"2008- 08- 13","827.60","814.50","832.50","809.00","6.07K","2.07%"
"2008- 08- 12","810.80","825.10","829.60","804.60","9.87K","-1.64%"
"2008- 08- 11","824.30","860.30","868.50","820.50","11.85K","-4.23%"
"2008- 08- 08","860.70","875.40","877.30","853.70","8.04K","-1.50%"
"2008- 08- 07","873.80","881.00","888.40","870.80","5.32K","-0.57%"
"2008- 08- 06","878.80","878.00","890.20","876.30","5.96K","-0.34%"
"2008- 08- 05","881.80","898.90","899.40","876.50","11.73K","-2.40%"
"2008- 08- 04","903.50","915.30","919.40","897.70","13.02K","-1.03%"
"2008- 08- 01","912.90","917.70","921.30","906.00","5.76K","-0.56%"
"2008- 07- 31","918.00","911.10","929.70","911.10","16.17K","1.18%"
"2008- 07- 30","907.30","923.50","923.90","897.90","19.62K","-1.26%"
"2008- 07- 29","918.90","933.50","935.20","916.70","0.77K","-1.21%"
"2008- 07- 28","930.20","931.50","935.30","925.50","0.39K","0.10%"
"2008- 07- 25","929.30","931.40","936.90","921.90","0.35K","0.49%"
"2008- 07- 24","924.80","924.20","932.90","918.80","0.35K","-0.05%"
"2008- 07- 23","925.30","950.10","951.70","921.20","0.70K","-2.70%"
"2008- 07- 22","951.00","970.00","978.50","946.60","0.54K","-1.58%"
"2008- 07- 21","966.30","959.90","970.30","959.10","0.18K","0.59%"
"2008- 07- 18","960.60","962.60","965.90","953.80","0.12K","-1.30%"
"2008- 07- 17","973.30","968.50","980.70","958.00","0.22K","0.83%"
"2008- 07- 16","965.30","980.90","984.00","962.70","0.17K","-1.63%"
"2008- 07- 15","981.30","976.00","992.00","972.00","0.35K","0.51%"
"2008- 07- 14","976.30","969.80","978.10","960.00","0.16K","1.36%"
"2008- 07- 11","963.20","946.40","970.20","946.40","0.18K","1.98%"
"2008- 07- 10","944.50","934.20","951.00","934.20","0.05K","1.44%"
"2008- 07- 09","931.10","922.20","932.60","922.00","0.06K","0.58%"
"2008- 07- 08","925.70","935.40","935.40","921.00","0.03K","-0.59%"
"2008- 07- 07","931.20","935.40","935.40","920.30","0.03K","-0.48%"
"2008- 07- 04","935.70","935.90","938.30","930.80","128.42K","-0.03%"
"2008- 07- 03","936.00","947.80","947.80","936.00","0.02K","-1.36%"
"2008- 07- 02","948.90","940.40","949.80","938.00","0.03K","0.22%"
"2008- 07- 01","946.80","942.80","948.70","942.80","0.02K","1.74%"
"2008- 06- 30","930.60","932.50","932.50","932.50","0.00K","-0.08%"
"2008- 06- 27","931.30","919.00","933.00","912.20","128.28K","1.77%"
"2008- 06- 26","915.10","888.00","920.30","886.60","148.40K","3.72%"
"2008- 06- 25","882.30","891.70","892.90","875.20","107.94K","-1.04%"
"2008- 06- 24","891.60","885.50","896.50","884.40","94.22K","0.50%"
"2008- 06- 23","887.20","903.70","909.70","877.40","130.32K","-1.83%"
"2008- 06- 20","903.70","900.40","910.10","897.80","90.24K","-0.06%"
"2008- 06- 19","904.20","896.80","911.00","888.80","151.92K","1.20%"
"2008- 06- 18","893.50","884.90","898.10","882.50","103.37K","0.74%"
"2008- 06- 17","886.90","884.70","891.00","876.20","97.08K","0.07%"
"2008- 06- 16","886.30","872.60","897.30","868.70","104.89K","1.51%"
"2008- 06- 13","873.10","871.00","876.70","861.50","89.87K","0.13%"
"2008- 06- 12","872.00","883.50","884.90","859.60","144.91K","-1.23%"
"2008- 06- 11","882.90","871.20","885.90","870.00","103.59K","1.34%"
"2008- 06- 10","871.20","894.50","897.90","866.70","159.44K","-3.00%"
"2008- 06- 09","898.10","906.10","912.50","893.20","119.59K","-0.10%"
"2008- 06- 06","899.00","881.00","905.60","880.00","130.73K","2.68%"
"2008- 06- 05","875.50","881.80","883.30","867.70","146.54K","-0.94%"
"2008- 06- 04","883.80","883.90","890.10","879.20","95.36K","-0.19%"
"2008- 06- 03","885.50","894.20","900.60","878.00","123.86K","-1.28%"
"2008- 06- 02","897.00","891.30","901.20","884.40","90.58K","0.62%"
"2008- 05- 30","891.50","881.70","892.80","873.00","90.63K","1.11%"
"2008- 05- 29","881.70","906.20","907.80","876.60","167.42K","-2.35%"
"2008- 05- 28","902.90","907.20","911.70","892.00","0.31K","-0.83%"
"2008- 05- 27","910.50","929.30","932.20","907.10","0.31K","-1.99%"
"2008- 05- 26","929.00","924.80","929.00","923.20","108.72K","0.09%"
"2008- 05- 23","928.20","919.40","930.00","917.80","0.24K","0.83%"
"2008- 05- 22","920.60","935.00","937.30","920.50","0.21K","-1.11%"
"2008- 05- 21","930.90","923.00","935.00","919.40","0.22K","0.92%"
"2008- 05- 20","922.40","906.00","926.00","905.70","0.21K","1.59%"
"2008- 05- 19","908.00","906.00","915.70","904.20","0.21K","0.61%"
"2008- 05- 16","902.50","887.50","907.20","887.50","0.46K","2.30%"
"2008- 05- 15","882.20","877.40","889.90","877.40","0.14K","1.54%"
"2008- 05- 14","868.80","865.40","871.20","865.40","0.03K","-0.36%"
"2008- 05- 13","871.90","884.00","884.00","864.70","0.06K","-1.71%"
"2008- 05- 12","887.10","892.20","892.20","882.30","0.01K","-0.10%"
"2008- 05- 09","888.00","887.00","892.30","878.50","0.09K","0.43%"
"2008- 05- 08","884.20","871.50","888.70","870.90","0.11K","1.25%"
"2008- 05- 07","873.30","883.90","883.90","868.10","0.09K","-0.74%"
"2008- 05- 06","879.80","877.00","886.00","876.00","0.14K","0.41%"
"2008- 05- 05","876.20","864.80","876.70","864.50","0.02K","1.88%"
"2008- 05- 02","860.00","857.20","861.00","850.00","0.04K","0.83%"
"2008- 05- 01","852.90","867.70","867.70","854.60","0.02K","-1.65%"
"2008- 04- 30","867.20","876.00","887.40","873.40","0.02K","-1.09%"
"2008- 04- 29","876.80","895.60","895.80","870.30","118.11K","-2.09%"
"2008- 04- 28","895.50","890.00","898.10","888.80","83.08K","0.65%"
"2008- 04- 25","889.70","888.70","899.00","880.00","115.03K","0.03%"
"2008- 04- 24","889.40","906.90","909.30","885.30","143.70K","-2.16%"
"2008- 04- 23","909.00","919.40","925.70","899.20","157.10K","-1.75%"
"2008- 04- 22","925.20","919.00","928.50","914.40","94.21K","0.83%"
"2008- 04- 21","917.60","920.10","931.90","914.00","116.79K","0.26%"
"2008- 04- 18","915.20","944.10","949.80","907.30","149.07K","-2.94%"
"2008- 04- 17","942.90","948.50","956.20","940.30","102.95K","-0.57%"
"2008- 04- 16","948.30","931.30","952.70","927.30","122.10K","1.75%"
"2008- 04- 15","932.00","928.00","939.80","926.10","88.69K","0.36%"
"2008- 04- 14","928.70","924.20","935.40","917.50","80.12K","0.18%"
"2008- 04- 11","927.00","932.70","935.80","920.50","89.35K","-0.52%"
"2008- 04- 10","931.80","937.50","943.40","925.00","122.17K","-0.61%"
"2008- 04- 09","937.50","919.10","939.60","906.60","128.86K","2.12%"
"2008- 04- 08","918.00","923.90","929.70","911.40","96.19K","-0.95%"
"2008- 04- 07","926.80","917.00","933.70","914.40","95.88K","1.49%"
"2008- 04- 04","913.20","907.70","919.00","903.00","92.60K","0.40%"
"2008- 04- 03","909.60","906.60","913.20","892.00","118.28K","1.04%"
"2008- 04- 02","900.20","888.00","911.50","885.10","121.64K","1.40%"
"2008- 04- 01","887.80","920.50","925.70","876.30","190.15K","-3.66%"
"2008- 03- 31","921.50","936.40","945.70","917.10","118.96K","-1.60%"
"2008- 03- 28","936.50","952.80","956.30","928.00","123.56K","-1.58%"
"2008- 03- 27","951.50","957.30","957.50","943.00","0.46K","-0.03%"
"2008- 03- 26","951.80","942.00","956.80","939.30","0.28K","1.56%"
"2008- 03- 25","937.20","915.60","941.40","915.60","0.14K","1.77%"
"2008- 03- 24","920.90","922.10","929.00","909.10","3.38K","-0.13%"
"2008- 03- 20","922.10","945.00","945.50","908.70","0.36K","-2.68%"
"2008- 03- 19","947.50","988.30","998.00","942.00","0.31K","-5.87%"
"2008- 03- 18","1,006.60","1,007.00","1,012.90","980.00","0.15K","0.17%"
"2008- 03- 17","1,004.90","1,007.30","1,034.30","997.80","0.18K","0.29%"
"2008- 03- 14","1,002.00","999.30","1,009.00","997.90","0.03K","0.57%"
"2008- 03- 13","996.30","988.90","1,001.40","987.50","0.03K","1.35%"
"2008- 03- 12","983.00","977.20","987.00","977.20","0.03K","0.45%"
"2008- 03- 11","978.60","976.80","987.50","971.90","0.02K","0.44%"
"2008- 03- 10","974.30","978.50","978.50","966.50","0.04K","-0.26%"
"2008- 03- 07","976.80","982.00","991.90","975.80","0.12K","-0.31%"
"2008- 03- 06","979.80","993.50","993.50","971.20","0.05K","-1.16%"
"2008- 03- 05","991.30","972.00","996.00","970.00","0.02K","2.30%"
"2008- 03- 04","969.00","990.80","992.00","967.00","0.01K","-1.79%"
"2008- 03- 03","986.70","985.90","991.90","985.30","0.01K","0.94%"
"2008- 02- 29","977.50","977.40","977.60","977.40","0.01K","1.03%"
"2008- 02- 28","967.50","961.20","975.00","955.50","120.56K","0.68%"
"2008- 02- 27","961.00","951.80","967.70","951.80","128.04K","1.28%"
"2008- 02- 26","948.90","940.30","953.20","928.90","111.10K","0.89%"
"2008- 02- 25","940.50","948.00","954.90","935.50","120.12K","-0.77%"
"2008- 02- 22","947.80","948.50","953.00","938.10","102.15K","-0.15%"
"2008- 02- 21","949.20","947.00","958.40","941.00","128.01K","1.22%"
"2008- 02- 20","937.80","930.60","949.20","916.10","131.90K","0.86%"
"2008- 02- 19","929.80","905.10","934.40","903.20","133.50K","2.62%"
"2008- 02- 15","906.10","911.20","919.00","900.60","93.91K","-0.52%"
"2008- 02- 14","910.80","909.50","917.30","904.80","90.86K","0.07%"
"2008- 02- 13","910.20","909.80","914.50","899.50","108.82K","-0.10%"
"2008- 02- 12","911.10","926.00","928.50","906.00","122.52K","-1.68%"
"2008- 02- 11","926.70","924.10","931.00","919.60","87.88K","0.48%"
"2008- 02- 08","922.30","914.80","927.30","911.30","98.05K","1.35%"
"2008- 02- 07","910.00","904.40","916.00","900.10","123.22K","0.55%"
"2008- 02- 06","905.00","892.90","912.00","890.00","124.14K","1.65%"
"2008- 02- 05","890.30","907.50","911.30","888.40","152.82K","-2.10%"
"2008- 02- 04","909.40","910.50","917.40","896.00","123.84K","-0.45%"
"2008- 02- 01","913.50","929.80","941.80","908.00","186.32K","-1.56%"
"2008- 01- 31","928.00","933.10","934.00","923.00","101.35K","0.18%"
"2008- 01- 30","926.30","930.10","942.20","921.10","130.24K","-0.22%"
"2008- 01- 29","928.30","931.70","936.70","923.50","0.44K","-0.21%"
"2008- 01- 28","930.30","918.30","932.80","917.70","0.34K","1.82%"
"2008- 01- 25","913.70","916.10","926.70","912.30","0.37K","0.54%"
"2008- 01- 24","908.80","894.70","916.20","892.80","0.15K","2.58%"
"2008- 01- 23","885.90","895.60","896.20","879.20","0.19K","-0.84%"
"2008- 01- 22","893.40","885.00","898.00","854.00","0.44K","0.95%"
"2008- 01- 18","885.00","881.70","892.20","875.00","0.15K","0.12%"
"2008- 01- 17","883.90","880.90","894.50","880.10","0.11K","-0.18%"
"2008- 01- 16","885.50","903.20","904.00","879.70","0.18K","-2.30%"
"2008- 01- 15","906.30","908.00","918.00","893.00","0.26K","-0.08%"
"2008- 01- 14","907.00","898.50","917.90","898.50","0.08K","0.63%"
"2008- 01- 11","901.30","900.60","902.90","892.80","0.12K","0.46%"
"2008- 01- 10","897.20","885.50","900.80","872.50","0.10K","1.34%"
"2008- 01- 09","885.30","892.50","895.50","878.50","0.09K","0.16%"
"2008- 01- 08","883.90","880.20","884.90","879.10","0.02K","2.11%"
"2008- 01- 07","865.60","864.70","871.10","864.00","0.03K","-0.43%"
"2008- 01- 04","869.30","863.00","872.70","863.00","0.03K","-0.39%"
"2008- 01- 03","872.70","862.30","875.50","862.30","0.09K","1.10%"
"2008- 01- 02","863.20","847.70","864.20","847.70","0.03K","2.62%"
"2007- 12- 31","841.20","838.50","838.50","838.50","0.01K","-0.18%"
"2007- 12- 28","842.70","829.60","844.60","828.30","61.73K","1.31%"
"2007- 12- 27","831.80","828.10","835.50","825.20","68.25K","0.28%"
"2007- 12- 26","829.50","816.30","830.20","811.60","55.51K","1.59%"
"2007- 12- 24","816.50","815.50","819.70","812.20","23.74K","0.13%"
"2007- 12- 21","815.40","800.00","816.70","799.50","74.03K","1.52%"
"2007- 12- 20","803.20","807.30","807.60","797.20","63.78K","-0.27%"
"2007- 12- 19","805.40","807.60","809.40","802.20","58.50K","-0.25%"
"2007- 12- 18","807.40","798.90","811.40","794.70","74.93K","1.01%"
"2007- 12- 17","799.30","798.80","803.60","789.60","67.02K","0.16%"
"2007- 12- 14","798.00","801.70","808.50","792.30","93.43K","-0.75%"
"2007- 12- 13","804.00","818.30","819.00","796.80","117.08K","-1.81%"
"2007- 12- 12","818.80","803.20","822.80","802.20","104.70K","0.21%"
"2007- 12- 11","817.10","814.10","819.30","801.50","85.57K","0.44%"
"2007- 12- 10","813.50","801.00","818.00","799.50","77.88K","1.66%"
"2007- 12- 07","800.20","807.30","811.10","796.40","91.66K","-0.85%"
"2007- 12- 06","807.10","801.00","811.50","790.90","105.67K","0.42%"
"2007- 12- 05","803.70","808.70","813.00","797.00","89.00K","-0.48%"
"2007- 12- 04","807.60","800.30","811.70","792.60","92.93K","1.62%"
"2007- 12- 03","794.70","789.40","800.90","783.00","73.12K","0.71%"
"2007- 11- 30","789.10","799.60","806.20","785.00","117.06K","-1.65%"
"2007- 11- 29","802.30","811.20","814.90","798.80","115.04K","-0.21%"
"2007- 11- 28","804.00","818.10","818.10","795.10","0.29K","-1.65%"
"2007- 11- 27","817.50","825.40","832.40","812.90","0.45K","-1.51%"
"2007- 11- 26","830.00","829.40","840.70","825.20","0.21K","0.22%"
"2007- 11- 23","828.20","804.60","826.60","804.60","0.08K","3.01%"
"2007- 11- 22","804.00","801.20","805.90","798.40","115.80K","0.24%"
"2007- 11- 21","802.10","805.60","809.40","800.00","0.10K","0.91%"
"2007- 11- 20","794.90","778.10","807.40","778.10","0.10K","1.73%"
"2007- 11- 19","781.40","798.50","798.50","780.20","0.08K","-1.14%"
"2007- 11- 16","790.40","792.50","801.50","791.50","0.05K","-0.04%"
"2007- 11- 15","790.70","819.10","819.10","786.00","0.07K","-3.36%"
"2007- 11- 14","818.20","811.40","820.10","810.80","0.08K","1.97%"
"2007- 11- 13","802.40","804.40","811.80","797.00","0.04K","-1.08%"
"2007- 11- 12","811.20","822.40","822.40","803.00","0.02K","-3.23%"
"2007- 11- 09","838.30","841.50","841.50","837.00","0.00K","-0.32%"
"2007- 11- 08","841.00","840.80","840.80","837.20","0.00K","0.48%"
"2007- 11- 07","837.00","841.00","841.90","840.50","0.00K","1.22%"
"2007- 11- 06","826.90","813.60","827.50","813.60","0.01K","1.56%"
"2007- 11- 05","814.20","811.50","811.50","811.50","0.00K","0.30%"
"2007- 11- 02","811.80","811.80","811.80","811.80","125.97K","1.86%"
"2007- 11- 01","797.00","797.00","797.00","797.00","113.67K","-0.19%"
"2007- 10- 31","798.50","798.50","798.50","798.50","113.91K","1.36%"
"2007- 10- 30","787.80","794.20","795.60","782.20","97.80K","-0.61%"
"2007- 10- 29","792.60","788.00","798.30","787.70","111.98K","0.65%"
"2007- 10- 26","787.50","772.90","789.50","771.80","98.81K","2.14%"
"2007- 10- 25","771.00","767.10","773.50","765.50","84.79K","0.71%"
"2007- 10- 24","765.60","763.30","768.00","757.70","85.62K","0.33%"
"2007- 10- 23","763.10","758.80","765.50","756.80","83.12K","0.41%"
"2007- 10- 22","760.00","770.90","772.80","749.00","148.68K","-1.09%"
"2007- 10- 19","768.40","772.50","776.90","762.40","110.42K","-0.04%"
"2007- 10- 18","768.70","760.20","774.90","759.20","93.60K","0.84%"
"2007- 10- 17","762.30","765.60","769.80","756.40","132.69K","0.04%"
"2007- 10- 16","762.00","763.70","772.00","758.20","126.97K","-0.03%"
"2007- 10- 15","762.20","754.00","765.50","752.70","97.58K","1.11%"
"2007- 10- 12","753.80","753.20","757.60","750.00","79.55K","-0.38%"
"2007- 10- 11","756.70","746.10","759.30","745.80","120.32K","1.43%"
"2007- 10- 10","746.00","743.50","751.90","742.80","82.20K","0.39%"
"2007- 10- 09","743.10","739.00","746.50","732.20","99.31K","0.60%"
"2007- 10- 08","738.70","747.50","748.50","736.70","48.49K","-1.14%"
"2007- 10- 05","747.20","743.80","750.70","732.70","111.76K","0.46%"
"2007- 10- 04","743.80","734.80","744.70","726.30","132.49K","1.10%"
"2007- 10- 03","735.70","738.40","742.50","732.30","86.47K","-0.08%"
"2007- 10- 02","736.30","753.90","754.00","730.70","125.57K","-2.36%"
"2007- 10- 01","754.10","750.60","755.70","747.80","68.81K","0.55%"
"2007- 09- 28","750.00","740.80","752.80","740.00","101.86K","1.37%"
"2007- 09- 27","739.90","734.90","743.20","733.90","83.51K","1.08%"
"2007- 09- 26","732.00","734.90","740.00","731.20","0.04K","-0.46%"
"2007- 09- 25","735.40","731.00","732.90","727.80","0.08K","-0.07%"
"2007- 09- 24","735.90","735.00","735.50","733.70","0.02K","0.05%"
"2007- 09- 21","735.50","739.50","739.60","734.90","0.01K","-0.14%"
"2007- 09- 20","736.50","739.80","742.00","739.80","0.00K","1.42%"
"2007- 09- 19","726.20","728.80","728.80","726.80","0.01K","0.82%"
"2007- 09- 18","720.30","720.60","727.50","720.50","0.01K","-0.01%"
"2007- 09- 17","720.40","715.40","722.10","715.20","0.01K","0.84%"
"2007- 09- 14","714.40","714.40","714.40","714.40","94.36K","-0.01%"
"2007- 09- 13","714.50","714.50","714.50","714.50","75.14K","-0.39%"
"2007- 09- 12","717.30","718.90","718.90","718.00","0.00K","-0.06%"
"2007- 09- 11","717.70","718.30","718.30","718.30","0.00K","1.24%"
"2007- 09- 10","708.90","708.90","708.90","708.90","0.04K","0.35%"
"2007- 09- 07","706.40","706.50","709.00","706.50","0.01K","0.73%"
"2007- 09- 06","701.30","694.90","703.50","694.90","0.01K","2.01%"
"2007- 09- 05","687.50","687.50","687.50","687.50","63.44K","-0.12%"
"2007- 09- 04","688.30","688.50","688.50","686.60","0.01K","1.09%"
"2007- 09- 03","680.90","681.90","682.80","680.10","69.73K","0.31%"
